dir,t_in,t_out,entry,exit,lots,move,pnl,reason,bal,p10,p30,h4body,mfe,mae,_b
-1,2026-03-03 22:00:00,2026-03-03 22:20:00,5113.2,5128.2,0.01,-15.0,-15.0,SL,10417.069999999978,0.8758599775035715,0.5409978028605954,0.8565895472042577,0.9399999999995998,-17.390000000000327,Q2
-1,2026-03-05 20:55:00,2026-03-05 21:20:00,5072.65,5067.45,0.01,5.199999999999818,5.199999999999818,TRAIL,10422.269999999979,0.7085751193675783,0.22766100371855205,0.6717529296874942,10.199999999999818,-9.030000000000655,Q2
-1,2026-03-05 22:35:00,2026-03-06 01:05:00,5076.65,5091.65,0.01,-15.0,-15.0,SL,10407.269999999979,0.7574038577811353,0.28116484435570954,0.6717529296874942,4.269999999999527,-15.650000000000546,Q2
-1,2026-03-06 15:55:00,2026-03-06 16:00:00,5102.22,5079.35,0.01,22.86999999999989,22.86999999999989,TRAIL,10430.139999999978,0.7578425455029558,0.29610174871975914,0.5723225092060743,27.86999999999989,-0.3900000000003274,Q1 low
-1,2026-03-09 04:05:00,2026-03-09 04:05:00,5064.19,5079.19,0.01,-15.0,-15.0,SL,10415.139999999978,0.875095508076899,0.43911904660894185,1.5609971418797084,0.6899999999995998,-18.420000000000982,Q4 high
-1,2026-03-09 05:15:00,2026-03-09 05:25:00,5087.21,5102.21,0.01,-15.0,-15.0,SL,10400.139999999978,0.9199498078516091,0.6786348784634421,1.5609971418797084,2.880000000000109,-15.409999999999854,Q4 high
-1,2026-03-09 05:30:00,2026-03-09 07:05:00,5083.95,5098.95,0.01,-15.0,-15.0,SL,10385.139999999978,0.9316176637128752,0.6598415645820055,1.5609971418797084,2.5999999999994543,-18.44000000000051,Q4 high
1,2026-03-10 22:00:00,2026-03-11 00:00:00,5199.14,5184.14,0.01,-15.0,-15.0,SL,10370.139999999978,0.7373314817374563,0.32588348492690666,0.3336835193696495,0.0,-15.420000000000073,Q1 low
1,2026-03-12 13:25:00,2026-03-12 14:20:00,5179.31,5164.31,0.01,-15.0,-15.0,SL,10355.139999999978,0.7207753393438736,0.23239841737793945,0.7740876331817309,2.119999999999891,-15.38000000000011,Q2
1,2026-03-12 14:45:00,2026-03-12 14:55:00,5174.33,5180.51,0.01,6.180000000000291,6.180000000000291,TRAIL,10361.319999999978,0.7942059255383344,0.3128154110810342,0.7740876331817309,11.270000000000437,-0.3900000000003274,Q2
1,2026-03-12 15:10:00,2026-03-12 15:20:00,5183.2300000000005,5168.2300000000005,0.01,-15.0,-15.0,SL,10346.319999999978,0.7078178909556805,0.2400798289137625,0.7740876331817309,1.4899999999997817,-23.74000000000069,Q2
-1,2026-03-13 15:10:00,2026-03-13 15:35:00,5114.39,5105.76,0.01,8.63000000000011,8.63000000000011,TRAIL,10354.949999999979,0.7755035126150666,0.33983131398421307,0.31679904091114947,17.56999999999971,-1.3099999999994907,Q1 low
-1,2026-03-13 20:15:00,2026-03-13 21:55:00,5042.44,5014.97,0.01,27.469999999999345,27.469999999999345,TRAIL,10382.419999999978,0.8116914811469756,0.34853108139937466,1.1588860850757496,32.469999999999345,-7.680000000000291,Q3
-1,2026-03-13 21:55:00,2026-03-16 00:00:00,5016.26,4998.85,0.01,17.409999999999854,17.409999999999854,TIME,10399.829999999978,0.7042845144756602,0.2604736689625191,1.1588860850757496,17.409999999999854,-9.359999999999673,Q3
-1,2026-03-16 13:50:00,2026-03-16 14:00:00,5011.33,4998.05,0.01,13.279999999999745,13.279999999999745,TRAIL,10413.109999999979,0.9065245700303908,0.5272163910099491,0.8351463959160242,18.279999999999745,-0.680000000000291,Q2
-1,2026-03-16 21:15:00,2026-03-17 00:15:00,5011.68,5005.9400000000005,0.01,5.739999999999782,5.739999999999782,TRAIL,10418.849999999979,0.833487153260772,0.3633832691695385,0.7185276008209825,10.739999999999782,-10.210000000000036,Q2
-1,2026-03-18 16:15:00,2026-03-18 16:30:00,4881.05,4864.62,0.01,16.43000000000029,16.43000000000029,TRAIL,10435.279999999979,0.969221225862103,0.8202906068951494,2.4505055471895827,23.949999999999818,-2.7399999999997817,Q4 high
-1,2026-03-18 16:40:00,2026-03-18 17:00:00,4859.7,4874.7,0.01,-15.0,-15.0,SL,10420.279999999979,0.9601465701873091,0.7625022245833304,2.4505055471895827,1.8299999999999272,-16.079999999999927,Q4 high
-1,2026-03-18 18:00:00,2026-03-18 18:10:00,4862.44,4877.44,0.01,-15.0,-15.0,SL,10405.279999999979,0.957265723786128,0.7724501091085306,2.4505055471895827,1.199999999999818,-17.160000000000764,Q4 high
-1,2026-03-19 12:00:00,2026-03-19 12:05:00,4699.07,4714.07,0.01,-15.0,-15.0,SL,10390.279999999979,0.9646240534298948,0.7974867182572162,2.288936121469804,0.6699999999991633,-21.080000000000837,Q4 high
-1,2026-03-19 12:15:00,2026-03-19 12:20:00,4704.34,4693.85,0.01,10.489999999999782,10.489999999999782,TRAIL,10400.769999999979,0.9691112793359693,0.796792439898996,2.288936121469804,15.489999999999782,-1.4200000000000728,Q4 high
-1,2026-03-19 12:30:00,2026-03-19 12:30:00,4682.98,4697.98,0.01,-15.0,-15.0,SL,10385.769999999979,0.9555907629447588,0.746587297185397,2.288936121469804,8.219999999999345,-17.910000000000764,Q4 high
-1,2026-03-20 06:45:00,2026-03-20 07:35:00,4719.92,4707.46,0.01,12.460000000000036,12.460000000000036,TRAIL,10398.229999999978,0.7751938623647915,0.3188857622743103,-0.32669381573722817,17.529999999999745,-4.109999999999673,Q1 low
-1,2026-03-23 04:20:00,2026-03-23 04:35:00,4403.72,4386.650000000001,0.01,17.06999999999971,17.06999999999971,TRAIL,10415.299999999977,0.798479170138074,0.33058805838915273,0.9822391621843151,22.06999999999971,-10.819999999999709,Q3
-1,2026-03-23 04:35:00,2026-03-23 04:40:00,4388.27,4375.88,0.01,12.390000000000327,12.390000000000327,TRAIL,10427.689999999977,0.7613233738919067,0.27249617828910705,0.9822391621843151,18.43000000000029,-3.5,Q3
-1,2026-03-23 04:50:00,2026-03-23 04:55:00,4373.54,4360.2,0.01,13.340000000000146,13.340000000000146,TRAIL,10441.029999999977,0.7924257231555573,0.3094626573772773,0.9822391621843151,18.340000000000146,-6.610000000000582,Q3
-1,2026-03-26 09:10:00,2026-03-26 09:25:00,4450.7,4444.360000000001,0.01,6.339999999999236,6.339999999999236,TRAIL,10447.369999999977,0.7144923390289644,0.25658980714940455,1.1822445005283457,11.339999999999236,-1.410000000000764,Q3
-1,2026-03-26 10:25:00,2026-03-26 10:45:00,4432.21,4417.900000000001,0.01,14.30999999999949,14.30999999999949,TRAIL,10461.679999999977,0.7723707080266148,0.28883581798191177,1.1822445005283457,19.30999999999949,-9.659999999999854,Q3
-1,2026-03-26 10:45:00,2026-03-26 10:50:00,4419.81,4434.81,0.01,-15.0,-15.0,SL,10446.679999999977,0.7283044928423242,0.2636342820946377,1.1822445005283457,1.0,-17.800000000000182,Q3
-1,2026-03-27 18:35:00,2026-03-27 18:45:00,4518.13,4510.89,0.01,7.239999999999782,7.239999999999782,TRAIL,10453.919999999976,0.7321732347115216,0.30502722750213723,-0.04401192760223165,12.239999999999782,-0.3000000000001819,Q1 low
-1,2026-03-30 07:00:00,2026-03-30 08:15:00,4495.99,4510.99,0.01,-15.0,-15.0,SL,10438.919999999976,0.8321481048700288,0.4229585875714099,0.5635498291365858,9.469999999999345,-17.530000000000655,Q1 low
1,2026-03-30 13:20:00,2026-03-30 14:30:00,4537.320000000001,4542.85,0.01,5.529999999999745,5.529999999999745,TRAIL,10444.449999999975,0.7084758013060025,0.2422231389875354,0.599227401493684,10.529999999999745,-11.820000000000618,Q2
1,2026-03-30 18:00:00,2026-03-30 18:50:00,4539.070000000001,4551.35,0.01,12.279999999999745,12.279999999999745,TRAIL,10456.729999999974,0.7262037687901498,0.2573799433779933,0.46684714881181255,17.279999999999745,-14.240000000000691,Q1 low
1,2026-04-01 05:55:00,2026-04-01 07:15:00,4687.33,4672.33,0.01,-15.0,-15.0,SL,10441.729999999974,0.8098856477962488,0.3567660977034101,0.6165120552615874,6.899999999999636,-20.23999999999978,Q2
1,2026-04-01 07:40:00,2026-04-01 08:20:00,4675.75,4683.05,0.01,7.300000000000182,7.300000000000182,TRAIL,10449.029999999973,0.8647992439139129,0.4284120147079937,0.6165120552615874,12.300000000000182,-2.800000000000182,Q2
1,2026-04-01 12:50:00,2026-04-01 13:50:00,4727.01,4733.86,0.01,6.849999999999454,6.849999999999454,TRAIL,10455.879999999972,0.7397508190973422,0.23830234965310887,0.8145471578172466,11.849999999999454,-11.75,Q2
1,2026-04-02 06:35:00,2026-04-02 06:50:00,4691.47,4676.47,0.01,-15.0,-15.0,SL,10440.879999999972,0.7432793494685165,0.32846688130237434,0.4043875088880752,0.8800000000001091,-15.69000000000051,Q1 low
1,2026-04-02 21:05:00,2026-04-02 21:50:00,4653.81,4664.18,0.01,10.36999999999989,10.36999999999989,TRAIL,10451.24999999997,0.7131619435393799,0.2435147366332359,0.7709556245136339,16.4399999999996,-3.880000000000109,Q2
1,2026-04-02 23:55:00,2026-04-06 01:00:00,4671.860000000001,4649.62,0.01,-22.24000000000069,-22.24000000000069,TIME,10429.00999999997,0.700748703973343,0.21530553696339164,0.7709556245136339,5.579999999999018,-22.24000000000069,Q2
1,2026-04-06 15:40:00,2026-04-06 16:21:00,4676.88,4661.88,0.01,-15.0,-15.0,SL,10414.00999999997,0.7377151925976381,0.2544364399778879,0.5166477392641545,4.220000000000255,-17.029999999999745,Q1 low
1,2026-04-08 05:05:00,2026-04-08 05:55:00,4817.53,4802.53,0.01,-15.0,-15.0,SL,10399.00999999997,0.9477513576815136,0.7505438094084408,1.6979139617415244,3.1400000000003274,-16.6899999999996,Q4 high
1,2026-04-08 06:30:00,2026-04-08 08:32:00,4803.2300000000005,4815.54,0.01,12.30999999999949,12.30999999999949,TRAIL,10411.319999999969,0.954547740792706,0.8020356006294357,1.6979139617415244,17.30999999999949,-13.020000000000437,Q4 high
1,2026-04-09 22:05:00,2026-04-09 23:41:00,4776.52,4761.52,0.01,-15.0,-15.0,SL,10396.319999999969,0.7830654190771842,0.31342120991383954,0.7435716321548576,6.089999999999236,-15.070000000000618,Q2
1,2026-04-09 23:55:00,2026-04-10 01:01:00,4767.77,4774.34,0.01,6.569999999999709,6.569999999999709,TRAIL,10402.889999999968,0.8402259103005681,0.4444868413095892,0.7435716321548576,11.569999999999709,-3.430000000000291,Q2
1,2026-05-06 12:00:00,2026-05-06 13:45:00,4700.610000000001,4711.06,0.01,10.449999999999818,10.449999999999818,TRAIL,10413.339999999967,0.7452156624376125,0.2606877724789169,1.2901722830209277,15.449999999999818,-11.490000000000691,Q3
1,2026-05-06 13:50:00,2026-05-06 13:55:00,4711.18,4717.81,0.01,6.630000000000109,6.630000000000109,TRAIL,10419.969999999968,0.7635105900166287,0.3323351588838106,1.2901722830209277,11.63000000000011,-1.050000000000182,Q3
1,2026-05-06 14:05:00,2026-05-06 14:40:00,4713.820000000001,4698.820000000001,0.01,-15.0,-15.0,SL,10404.969999999968,0.8320016787933321,0.44329422987976447,1.2901722830209277,7.339999999999236,-15.530000000000655,Q3
1,2026-05-07 13:55:00,2026-05-07 15:35:00,4737.360000000001,4744.65,0.01,7.289999999999054,7.289999999999054,TRAIL,10412.259999999967,0.797850143784433,0.3537061040164067,0.8852739103566208,12.359999999999673,-10.100000000000364,Q3
1,2026-05-07 15:40:00,2026-05-07 16:10:00,4746.53,4731.53,0.01,-15.0,-15.0,SL,10397.259999999967,0.7477552707820707,0.2530639965290881,0.8852739103566208,6.260000000000218,-15.289999999999964,Q3
1,2026-05-11 21:00:00,2026-05-11 23:10:00,4723.93,4732.94,0.01,9.009999999999309,9.009999999999309,TRAIL,10406.269999999968,0.7231821522805688,0.28252321314346734,0.43236678873026657,14.009999999999309,-2.8299999999999272,Q1 low
1,2026-05-12 05:55:00,2026-05-12 07:50:00,4732.64,4717.64,0.01,-15.0,-15.0,SL,10391.269999999968,0.7719739961188391,0.33153112885793523,0.32344885078001046,0.5499999999992724,-20.01000000000022,Q1 low
1,2026-05-14 07:10:00,2026-05-14 07:30:00,4679.1900000000005,4702.49,0.01,23.299999999999272,23.299999999999272,TRAIL,10414.569999999967,0.7342355663294744,0.3052368876859999,0.39329881466901756,28.299999999999272,-2.0200000000004366,Q1 low
-1,2026-05-15 07:40:00,2026-05-15 08:15:00,4611.34,4594.01,0.01,17.329999999999927,17.329999999999927,TRAIL,10431.899999999967,0.7414906404343374,0.3201693032954881,0.7000000000000332,29.23999999999978,-2.4099999999998545,Q2
-1,2026-05-15 10:40:00,2026-05-15 11:05:00,4577.15,4562.650000000001,0.01,14.49999999999909,14.49999999999909,TRAIL,10446.399999999965,0.7873748012045322,0.33766141457287846,0.7789956203054866,19.49999999999909,-1.930000000000291,Q2
-1,2026-05-15 11:10:00,2026-05-15 11:20:00,4566.48,4557.99,0.01,8.489999999999782,8.489999999999782,TRAIL,10454.889999999965,0.7168356981916488,0.25524473143979315,0.7789956203054866,13.489999999999782,-0.9600000000009459,Q2
-1,2026-05-18 06:15:00,2026-05-18 06:40:00,4529.68,4544.68,0.01,-15.0,-15.0,SL,10439.889999999965,0.7761876127297208,0.30803259219906853,0.3820628447207196,4.140000000000327,-18.349999999999454,Q1 low
-1,2026-05-19 20:35:00,2026-05-19 21:35:00,4504.17,4498.54,0.01,5.630000000000109,5.630000000000109,TRAIL,10445.519999999964,0.8109015398457297,0.40965222915530625,0.6777913221098301,10.63000000000011,-3.1700000000000728,Q2
-1,2026-05-20 08:50:00,2026-05-20 10:05:00,4465.46,4480.46,0.01,-15.0,-15.0,SL,10430.519999999964,0.8366111507354617,0.3799272441304155,0.916153975458076,3.7600000000002183,-18.38000000000011,Q3
-1,2026-05-20 11:10:00,2026-05-20 13:35:00,4479.22,4494.22,0.01,-15.0,-15.0,SL,10415.519999999964,0.871849758906684,0.4919744486031912,0.916153975458076,6.119999999999891,-18.25,Q3
-1,2026-05-26 23:30:00,2026-05-27 01:00:00,4506.24,4521.24,0.01,-15.0,-15.0,SL,10400.519999999964,0.7987204894593014,0.331413627018201,0.5302952597259744,2.1799999999993815,-31.220000000000255,Q1 low
-1,2026-05-27 16:00:00,2026-05-27 16:10:00,4438.47,4416.96,0.01,21.51000000000022,21.51000000000022,TRAIL,10422.029999999964,0.9452088804216635,0.6790995314597944,1.9112583702124881,26.899999999999636,-0.8900000000003274,Q4 high
-1,2026-05-27 16:15:00,2026-05-27 16:25:00,4416.55,4411.2,0.01,5.350000000000364,5.350000000000364,TRAIL,10427.379999999965,0.9197656966745895,0.5913118504542145,1.9112583702124881,10.350000000000364,-5.100000000000364,Q4 high
-1,2026-05-27 16:30:00,2026-05-27 16:30:00,4404.54,4419.54,0.01,-15.0,-15.0,SL,10412.379999999965,0.8943656292717707,0.5180128471603209,1.9112583702124881,0.0,-20.350000000000364,Q4 high
-1,2026-05-28 08:05:00,2026-05-28 08:30:00,4369.96,4384.96,0.01,-15.0,-15.0,SL,10397.379999999965,0.9015518330649942,0.5231395473782429,2.148693317749301,1.5299999999997453,-18.150000000000546,Q4 high
-1,2026-05-28 09:10:00,2026-05-28 10:15:00,4380.11,4395.11,0.01,-15.0,-15.0,SL,10382.379999999965,0.9685742768421435,0.7968376864550776,2.148693317749301,5.529999999999745,-15.450000000000728,Q4 high
-1,2026-05-28 10:35:00,2026-05-28 13:55:00,4389.68,4380.67,0.01,9.010000000000218,9.010000000000218,TRAIL,10391.389999999965,0.9800311553148042,0.9048331666367839,2.148693317749301,14.010000000000218,-14.6899999999996,Q4 high
1,2026-05-29 20:00:00,2026-05-29 20:50:00,4567.5,4552.5,0.01,-15.0,-15.0,SL,10376.389999999965,0.7415611552399384,0.26204605606821524,0.9736338473705302,1.1199999999998909,-15.020000000000437,Q3
1,2026-05-29 21:15:00,2026-05-29 22:55:00,4558.45,4543.45,0.01,-15.0,-15.0,SL,10361.389999999965,0.8215959743093019,0.4019292116493466,0.9736338473705302,3.300000000000182,-15.460000000000036,Q3
1,2026-06-01 07:00:00,2026-06-01 09:45:00,4516.55,4501.55,0.01,-15.0,-15.0,SL,10346.389999999965,0.7449403951330589,0.32124791125555774,0.39677522463331766,8.639999999999418,-15.650000000000546,Q1 low
-1,2026-06-03 12:20:00,2026-06-03 12:35:00,4450.14,4444.71,0.01,5.430000000000291,5.430000000000291,TRAIL,10351.819999999965,0.7013636734958262,0.28513082360251124,0.8036579292860617,10.840000000000146,-2.119999999999891,Q2
-1,2026-06-03 13:45:00,2026-06-03 16:45:00,4454.11,4432.820000000001,0.01,21.289999999999054,21.289999999999054,TRAIL,10373.109999999964,0.786755611519135,0.3464942438825446,0.8036579292860617,27.50999999999931,-14.240000000000691,Q2
-1,2026-06-03 22:55:00,2026-06-04 01:00:00,4444.97,4435.42,0.01,9.550000000000182,9.550000000000182,TRAIL,10382.659999999963,0.7812564450905112,0.31759031631897244,0.5817935702199876,14.550000000000182,-0.7200000000002547,Q1 low
-1,2026-06-04 15:05:00,2026-06-04 16:35:00,4497.33,4512.33,0.01,-15.0,-15.0,SL,10367.659999999963,0.8135214786367861,0.27550253925345236,0.554719347757944,5.759999999999309,-15.280000000000655,Q1 low
-1,2026-06-04 22:45:00,2026-06-05 02:05:00,4477.97,4469.55,0.01,8.420000000000073,8.420000000000073,TRAIL,10376.079999999964,0.7031630756694611,0.2195217265843378,0.6234033181618246,13.420000000000073,-4.760000000000218,Q2
-1,2026-06-05 16:05:00,2026-06-05 16:35:00,4411.79,4403.55,0.01,8.239999999999782,8.239999999999782,TRAIL,10384.319999999963,0.7870487782118766,0.2945170406996614,1.4931675140335228,13.239999999999782,-9.5,Q4 high
-1,2026-06-05 16:35:00,2026-06-05 16:40:00,4405.06,4391.360000000001,0.01,13.699999999999818,13.699999999999818,TRAIL,10398.019999999964,0.7681530138863736,0.25670691331139106,1.4931675140335228,18.699999999999818,-0.3000000000001819,Q4 high
-1,2026-06-05 18:10:00,2026-06-05 18:20:00,4362.06,4354.43,0.01,7.630000000000109,7.630000000000109,TRAIL,10405.649999999965,0.7242820362424789,0.2744222788246192,1.4931675140335228,12.63000000000011,-0.46999999999934516,Q4 high
-1,2026-06-08 09:35:00,2026-06-08 10:20:00,4299.31,4314.31,0.01,-15.0,-15.0,SL,10390.649999999965,0.72451867822792,0.26140306114801976,0.6608532074990374,5.8100000000004,-16.019999999999527,Q2
-1,2026-06-08 11:00:00,2026-06-08 12:35:00,4294.76,4278.34,0.01,16.420000000000073,16.420000000000073,TRAIL,10407.069999999965,0.7190566949511287,0.22843428320650772,0.6608532074990374,21.420000000000073,-2.680000000000291,Q2
-1,2026-06-08 12:55:00,2026-06-08 14:10:00,4293.72,4308.72,0.01,-15.0,-15.0,SL,10392.069999999965,0.7522777231449395,0.32639436225223295,0.5276110349608244,7.239999999999782,-25.159999999999854,Q1 low
-1,2026-06-09 20:40:00,2026-06-09 22:50:00,4262.83,4255.53,0.01,7.300000000000182,7.300000000000182,TRAIL,10399.369999999966,0.9052620239564809,0.5091595952240197,1.830638434861533,12.569999999999709,-11.75,Q4 high
-1,2026-06-09 23:10:00,2026-06-10 01:57:00,4257.55,4237.67,0.01,19.88000000000011,19.88000000000011,TRAIL,10419.249999999967,0.9278849235935874,0.7061814110686726,1.830638434861533,24.88000000000011,-4.619999999999891,Q4 high
-1,2026-06-10 07:15:00,2026-06-10 08:40:00,4181.2,4196.2,0.01,-15.0,-15.0,SL,10404.249999999967,0.7088018163589185,0.24169202638853415,0.8788171434280553,8.389999999999418,-15.180000000000291,Q3
-1,2026-06-10 10:15:00,2026-06-10 10:59:00,4200.31,4187.06,0.01,13.25,13.25,TRAIL,10417.499999999967,0.9306962405669486,0.6646176284518513,1.000310868960574,18.36999999999989,-3.7399999999997817,Q3
-1,2026-06-10 11:00:00,2026-06-10 11:05:00,4186.15,4166.6900000000005,0.01,19.459999999999127,19.459999999999127,TRAIL,10436.959999999966,0.7975602530212357,0.347025965276533,1.000310868960574,24.459999999999127,-1.6200000000008004,Q3
-1,2026-06-11 05:10:00,2026-06-11 05:32:00,4094.86,4076.75,0.01,18.110000000000127,18.110000000000127,TRAIL,10455.069999999967,0.7522135768958204,0.24642912726887092,-0.08105940175303701,23.110000000000127,-3.150000000000091,Q1 low
1,2026-06-15 10:10:00,2026-06-15 11:29:00,4312.88,4327.77,0.01,14.890000000000327,14.890000000000327,TRAIL,10469.959999999966,0.8453592620209357,0.4604353391749228,0.6126356722699082,19.890000000000327,-2.7399999999997817,Q2
1,2026-06-16 15:10:00,2026-06-16 16:04:00,4343.39,4349.83,0.01,6.4399999999996,6.4399999999996,TRAIL,10476.399999999965,0.7363170882231833,0.25614133012281354,0.5920542635658985,11.549999999999272,-6.0,Q1 low
1,2026-06-17 21:40:00,2026-06-17 21:43:00,4303.03,4310.55,0.01,7.520000000000437,7.520000000000437,TRAIL,10483.919999999966,0.8934612773142836,0.41287876114936894,0.9876785519573485,16.890000000000327,-6.609999999999673,Q3
1,2026-06-17 23:10:00,2026-06-17 23:22:00,4254.47,4264.58,0.01,10.109999999999673,10.109999999999673,TRAIL,10494.029999999966,0.9160222515616779,0.6085226340335007,0.9876785519573485,15.109999999999673,-1.5300000000006548,Q3
1,2026-06-17 23:30:00,2026-06-18 01:26:00,4258.5,4265.61,0.01,7.109999999999673,7.109999999999673,TRAIL,10501.139999999967,0.9037829803568334,0.6206426553363908,0.9876785519573485,12.850000000000364,-4.609999999999673,Q3
1,2026-06-18 06:20:00,2026-06-18 09:07:00,4315.26,4300.26,0.01,-15.0,-15.0,SL,10486.139999999967,0.7729825721247822,0.24258404918579177,1.3275930138557808,9.479999999999563,-18.199999999999818,Q4 high
-1,2026-06-18 16:50:00,2026-06-18 17:02:00,4260.06,4246.81,0.01,13.25,13.25,TRAIL,10499.389999999967,0.7865330938401188,0.300558786481575,0.5046517300254653,18.25,-3.639999999999418,Q1 low
-1,2026-06-18 23:35:00,2026-06-19 01:10:00,4216.05,4207.87,0.01,8.180000000000291,8.180000000000291,TRAIL,10507.569999999967,0.7131641675611294,0.21250662356327849,0.6267789235955717,13.180000000000291,-2.7399999999997817,Q2
-1,2026-06-19 08:40:00,2026-06-19 09:13:00,4131.44,4146.44,0.01,-15.0,-15.0,SL,10492.569999999967,0.7642803183432,0.322734071490515,1.39710455764082,0.13999999999941792,-15.170000000000982,Q4 high
-1,2026-06-19 09:30:00,2026-06-19 10:06:00,4142.11,4157.11,0.01,-15.0,-15.0,SL,10477.569999999967,0.8785967226825171,0.4532662636499787,1.39710455764082,8.9399999999996,-15.010000000000218,Q4 high
-1,2026-06-19 11:40:00,2026-06-19 13:09:00,4169.07,4158.29,0.01,10.779999999999745,10.779999999999745,TRAIL,10488.349999999966,0.9761422392951992,0.8618766710046494,1.39710455764082,15.779999999999745,-3.360000000000582,Q4 high
-1,2026-06-22 10:00:00,2026-06-22 13:11:00,4197.69,4212.69,0.01,-15.0,-15.0,SL,10473.349999999966,0.7190678653991437,0.22716145494468296,0.3455000894614529,8.729999999999563,-16.800000000000182,Q1 low
-1,2026-06-23 08:10:00,2026-06-23 08:32:00,4127.97,4122.4800000000005,0.01,5.489999999999782,5.489999999999782,TRAIL,10478.839999999966,0.8834482073940899,0.5559385409550949,1.7881494057725071,10.489999999999782,-3.2399999999997817,Q4 high
-1,2026-06-23 08:40:00,2026-06-23 09:11:00,4125.45,4116.54,0.01,8.909999999999854,8.909999999999854,TRAIL,10487.749999999965,0.9169647580623906,0.6243989040076822,1.7881494057725071,13.909999999999854,-3.7899999999999636,Q4 high
-1,2026-06-23 09:30:00,2026-06-23 11:03:00,4116.54,4097.26,0.01,19.279999999999745,19.279999999999745,TRAIL,10507.029999999966,0.9015297945577155,0.535961950813632,1.7881494057725071,24.279999999999745,-8.579999999999927,Q4 high
-1,2026-06-24 08:05:00,2026-06-24 08:30:00,4062.01,4077.01,0.01,-15.0,-15.0,SL,10492.029999999966,0.8039431718375739,0.37126133978448744,0.822525719611418,0.8899999999998727,-16.559999999999945,Q2
-1,2026-06-24 10:15:00,2026-06-24 11:25:00,4086.11,4079.03,0.01,7.079999999999927,7.079999999999927,TRAIL,10499.109999999966,0.8768957419567601,0.4974112037069079,0.822525719611418,12.739999999999782,-1.9700000000002547,Q2
-1,2026-06-24 11:50:00,2026-06-24 12:53:00,4078.78,4070.9300000000003,0.01,7.849999999999909,7.849999999999909,TRAIL,10506.959999999966,0.7961783587476494,0.37915424085649063,0.822525719611418,13.0,-1.9400000000000546,Q2
-1,2026-06-26 10:45:00,2026-06-26 12:19:00,4031.52,4046.52,0.01,-15.0,-15.0,SL,10491.959999999966,0.7237511522792354,0.27257009930982184,0.19627391114712336,5.399999999999636,-15.519999999999982,Q1 low
-1,2026-06-30 11:20:00,2026-06-30 14:45:00,4021.94,4036.94,0.01,-15.0,-15.0,SL,10476.959999999966,0.7962179995157349,0.3768509283741705,0.04372891159741391,9.199999999999818,-15.230000000000018,Q1 low
-1,2026-07-01 11:40:00,2026-07-01 13:04:00,3973.0,3988.0,0.01,-15.0,-15.0,SL,10461.959999999966,0.7161728476913884,0.23950512680949668,0.5308031840645995,1.4299999999998363,-16.789999999999964,Q1 low
-1,2026-07-01 15:05:00,2026-07-01 16:09:00,4024.22,4018.1800000000003,0.01,6.039999999999509,6.039999999999509,TRAIL,10467.999999999965,0.7993579891364081,0.28410616226985846,0.05744064401968302,11.039999999999509,-9.220000000000255,Q1 low
1,2026-07-02 17:55:00,2026-07-02 19:30:00,4124.26,4109.26,0.01,-15.0,-15.0,SL,10452.999999999965,0.7401691097283546,0.27540959683369665,0.9275172919389011,7.229999999999563,-17.8100000000004,Q3
1,2026-07-02 19:50:00,2026-07-02 23:50:00,4117.860000000001,4119.6,0.01,1.7399999999997817,1.7399999999997817,TIME,10454.739999999965,0.8464466744898202,0.4239865080151015,0.9275172919389011,9.039999999999054,-12.100000000000364,Q3
1,2026-07-03 08:05:00,2026-07-03 09:04:00,4180.9800000000005,4165.9800000000005,0.01,-15.0,-15.0,SL,10439.739999999965,0.7064681986690227,0.22616925055310547,0.7424455141062024,0.9399999999995998,-16.300000000000182,Q2
1,2026-07-03 09:35:00,2026-07-03 10:12:00,4169.88,4175.5,0.01,5.619999999999891,5.619999999999891,TRAIL,10445.359999999964,0.8528109254670547,0.403129489668711,0.7424455141062024,11.319999999999709,-1.4700000000002547,Q2
1,2026-07-03 10:30:00,2026-07-03 11:40:00,4175.88,4181.14,0.01,5.260000000000218,5.260000000000218,TRAIL,10450.619999999964,0.7787906941960953,0.35394435691259246,0.7424455141062024,10.63000000000011,-2.050000000000182,Q2
1,2026-07-07 16:00:00,2026-07-07 16:57:00,4172.81,4157.81,0.01,-15.0,-15.0,SL,10435.619999999964,0.7424600498472047,0.254550285541052,1.569228534069516,7.6899999999996,-15.3100000000004,Q4 high
1,2026-07-07 17:30:00,2026-07-07 17:42:00,4158.68,4143.68,0.01,-15.0,-15.0,SL,10420.619999999964,0.9096311524401532,0.5922998769269594,1.569228534069516,0.6099999999996726,-15.039999999999964,Q4 high
1,2026-07-07 17:50:00,2026-07-07 18:18:00,4156.85,4141.85,0.01,-15.0,-15.0,SL,10405.619999999964,0.9094560200033054,0.518837431727334,1.569228534069516,0.42000000000007276,-15.110000000000582,Q4 high
-1,2026-07-08 12:00:00,2026-07-08 12:46:00,4056.87,4050.0,0.01,6.869999999999891,6.869999999999891,TRAIL,10412.489999999965,0.8489904415362496,0.4070292614995126,1.8587747027908377,11.86999999999989,-4.400000000000091,Q4 high
-1,2026-07-08 12:50:00,2026-07-08 14:44:00,4049.87,4064.87,0.01,-15.0,-15.0,SL,10397.489999999965,0.7361111118987039,0.28786648097444,1.8587747027908377,8.849999999999909,-16.300000000000182,Q4 high
